"","FIPS","GeoName","year","rpp_goods","rpp_services_housing","rpp_services_other","rpp_services_utilities","rpp_all_items"
"2893","37900","Peoria, IL (Metropolitan Statistical Area)",2014,"98.19","76.744","96.749","93.6","93.584"
"2894","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",2014,"97.738","121.173","101.259","99.297","102.486"
"2895","38060","Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)",2014,"98.257","101.868","98.823","101.979","99.2"
"2896","38220","Pine Bluff, AR (Metropolitan Statistical Area)",2014,"96.354","50.263","100.209","107.586","87.671"
"2897","38300","Pittsburgh, PA (Metropolitan Statistical Area)",2014,"100.663","77.888","96.241","95.513","94.771"
"2898","38340","Pittsfield, MA (Metropolitan Statistical Area)",2014,"97.704","73.744","98.909","88.546","93.522"
"2899","38540","Pocatello, ID (Metropolitan Statistical Area)",2014,"97.673","66.014","99.038","81.586","91.196"
"2900","38860","Portland-South Portland, ME (Metropolitan Statistical Area)",2014,"98.724","96.385","96.999","62.307","96.636"
"2901","38900","Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",2014,"100.228","115.851","99.201","86.658","101.417"
"2902","38940","Port St. Lucie, FL (Metropolitan Statistical Area)",2014,"97.702","103.952","100.403","93.98","99.991"
"2903","39100","Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area) 1/",2014,"(NA)","(NA)","(NA)","(NA)","(NA)"
"2904","39150","Prescott Valley-Prescott, AZ (Metropolitan Statistical Area)",2014,"97.709","87.843","100.162","101.961","96.774"
"2905","39300","Providence-Warwick, RI-MA (Metropolitan Statistical Area)",2014,"99.205","108.714","98.361","89.602","99.828"
"2906","39340","Provo-Orem, UT (Metropolitan Statistical Area)",2014,"96.486","93.358","100.836","87.778","97.61"
"2907","39380","Pueblo, CO (Metropolitan Statistical Area)",2014,"96.402","67.162","101.734","86.81","91.964"
"2908","39460","Punta Gorda, FL (Metropolitan Statistical Area)",2014,"97.702","92.28","100.403","94.042","97.77"
"2909","39540","Racine, WI (Metropolitan Statistical Area)",2014,"95.225","81.345","97.516","93.842","94.056"
"2910","39580","Raleigh-Cary, NC (Metropolitan Statistical Area)",2014,"97.428","96.868","100.444","100.946","98.818"
"2911","39660","Rapid City, SD (Metropolitan Statistical Area)",2014,"98.464","74.743","96.512","92.612","93.033"
"2912","39740","Reading, PA (Metropolitan Statistical Area)",2014,"97.961","96.725","97.769","95.335","97.604"
"2913","39820","Redding, CA (Metropolitan Statistical Area)",2014,"96.798","99.52","100.893","82.29","98.682"
"2914","39900","Reno, NV (Metropolitan Statistical Area)",2014,"96.368","104.182","101.752","102.87","100.208"
"2915","40060","Richmond, VA (Metropolitan Statistical Area)",2014,"96.787","100.504","99.634","100.845","98.863"
"2916","40140","Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2014,"104.89","121.139","101.564","82.642","105.011"
"2917","40220","Roanoke, VA (Metropolitan Statistical Area)",2014,"95.551","79.282","99.494","100.781","94.167"
"2918","40340","Rochester, MN (Metropolitan Statistical Area)",2014,"97.745","92.643","95.941","87.816","95.772"
"2919","40380","Rochester, NY (Metropolitan Statistical Area)",2014,"97.094","97.654","98.036","102.545","97.816"
"2920","40420","Rockford, IL (Metropolitan Statistical Area)",2014,"98.544","75.268","97.107","93.542","93.541"
"2921","40580","Rocky Mount, NC (Metropolitan Statistical Area)",2014,"97.428","54.083","100.444","100.656","89.425"
"2922","40660","Rome, GA (Metropolitan Statistical Area)",2014,"91.492","56.749","98.365","111.653","88.352"
"2923","40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2014,"96.798","122.9","100.893","82.663","101.999"
"2924","40980","Saginaw, MI (Metropolitan Statistical Area)",2014,"98.45","64.325","96.764","99.573","91.167"
"2925","41060","St. Cloud, MN (Metropolitan Statistical Area)",2014,"98.69","88.086","96.589","87.775","95.473"
"2926","41100","St. George, UT (Metropolitan Statistical Area)",2014,"98.288","79.744","99.069","87.703","94.314"
"2927","41140","St. Joseph, MO-KS (Metropolitan Statistical Area)",2014,"97.986","61.344","96.161","108.737","90.583"
"2928","41180","St. Louis, MO-IL (Metropolitan Statistical Area)",2014,"99.23","85.406","100.168","103.369","97.708"
"2929","41420","Salem, OR (Metropolitan Statistical Area)",2014,"100.17","84.658","99.002","86.26","96.354"
"2930","41500","Salinas, CA (Metropolitan Statistical Area)",2014,"96.798","152.262","100.893","82.67","105.708"
"2931","41540","Salisbury, MD-DE (Metropolitan Statistical Area)",2014,"91.095","88.707","99.222","105.251","94.609"
"2932","41620","Salt Lake City, UT (Metropolitan Statistical Area)",2014,"96.54","107.167","100.781","87.825","99.68"
"2933","41660","San Angelo, TX (Metropolitan Statistical Area)",2014,"97.458","84.167","100.163","115.281","96.814"
"2934","41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2014,"97.194","91.975","100.084","115.21","98.197"
"2935","41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2014,"101.279","173.707","101.21","82.737","108.829"
"2936","41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2014,"108.876","192.769","103.183","82.643","112.618"
